user_id,item_id,Recommended_Games
stuntaneous,"8800, 220200, 238960, 248820, 6420, 249050, 219740, 200510","[nan, 'Kerbal Space Program', 'Dungeon of the Endless™']"
stupidpieceofcode,"227940, 236390","['Heroes & Generals', nan, 'Team Fortress 2']"
stverbal,"281990, 226860, 242860, 232050, 235540, 203350, 397430, 211420, 274270","['Galactic Civilizations III', 'Verdun', 'DARK SOULS™: Prepare To Die™ Edition']"
styletypes,"252490, 35700",['Rust']
subordermanagement,391540,['Undertale']
subsonicsnigger,"221640, 211820, 320140, 391540, 496920","['Starbound', 'Super Hexagon', 'Undertale', 'Unturned', nan]"
subtember11,"730, 204300, 55230","['Saints Row: The Third', 'Counter-Strike: Global Offensive', 'Clicker Heroes', 'Awesomenauts - the 2D moba']"
succccccccccccccccc,"730, 427730, 230410","['Counter-Strike: Global Offensive', 'Warframe']"
suchcustom,224260,['No More Room in Hell']
suckafatjuan,"233450, 98500, 239030","['Papers, Please', 'Prison Architect']"
suckmyafghandick,8930,"[""Sid Meier's Civilization® V""]"
suctioncuphands,417860,['Emily is Away']
sugoisukhoi,224760,['FEZ']
suk_my_dik,440,['Team Fortress 2']
sulide,48700,['Mount & Blade: Warband']
sumaker947,550,['Left 4 Dead 2']
sumgrizzly,"323500, 218620, 218230","[nan, 'PlanetSide 2']"
summon1805,200210,['Realm of the Mad God']
sunnnnnnnnnnnny,4000,"[""Garry's Mod""]"
sunnydazeex,"94400, 250760, 206190, 400, 239350, 241240, 238460","['Spelunky', 'Portal', 'Gunpoint', 'BattleBlock Theater®']"
sunnyu,219890,['Antichamber']
sunstudios,"283080, 280040","[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
supa_man141,321860,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
supadan77,211820,['Starbound']
superaero,"730, 570, 204300, 42910","['Counter-Strike: Global Offensive', nan]"
supercheesetoaster,"4000, 310370, 70, 440, 322170","['Team Fortress 2', ""Garry's Mod""]"
superdedicated,"391540, 233150",['Undertale']
superdodo5,4000,"[""Garry's Mod""]"
superduckman100,286100,"['Saints Row 2', 'You Have to Win the Game', 'Portal', 'Saints Row IV', 'Castle Crashers®']"
superduperjack,17390,['SPORE™']
superfly480,431240,"['Golf With Your Friends', 'Counter-Strike: Global Offensive']"
superglab,570,[nan]
superkingofthings,"213120, 258160","[nan, 'Team Fortress 2', 'Left 4 Dead 2', 'The Darkness II', 'Surgeon Simulator']"
supermaorio,570,[nan]
supermenace,"236370, 39140","['Interstellar Marines', 'FINAL FANTASY VII']"
supersayianswagger,23310,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
supersecreturlissupersecret,"241600, 1250, 49520, 4000","['Borderlands 2', ""Garry's Mod"", 'Killing Floor', 'Counter-Strike: Global Offensive']"
supersneaklord,207230,['ArcheBlade™']
supersonic380,365590,['Tom Clancy’s The Division™']
supersushi987,384190,"['ABZU', 'Planetbase', 'The Long Dark', nan, 'Stardew Valley']"
superyoshiegg,218620,[nan]
supfoo3,252490,['Rust']
supremelordpie,245170,['Skullgirls']
supremexyeezy,730,['Counter-Strike: Global Offensive']
surefiremooly,17410,"[""Mirror's Edge™""]"
survivormaster,17520,"['Synergy', 'Double Action: Boogaloo']"
sven8910,201810,['Wolfenstein: The New Order']
svict4,227320,"['SPINTIRES™', 'Safecracker: The Ultimate Puzzle Adventure', nan, 'Natural Selection 2', 'TOXIKK™']"
svolmanis,94400,['Nidhogg']
sw00dd00d,236090,['Dust: An Elysian Tail']
swag-iwnl-,24840,"['Ratz Instagib', 'Call of Duty®: Black Ops II - Apocalypse', 'Killing Floor', 'Medal of Honor: Airborne', nan]"
swag0swagger,"730, 221100","['DayZ', 'Counter-Strike: Global Offensive']"
swag3333232,"730, 211820","['Counter-Strike: Global Offensive', 'Starbound', 'DayZ']"
swagatron2000,"304930, 48700","['Unturned', 'Mount & Blade: Warband', 'DayZ']"
swagdog69,252490,['Rust']
swagerking,105600,['Terraria']
swaggggggg,"221380, 230410, 238960, 32370, 346900, 570, 48700","[nan, 'Warframe', 'STAR WARS™ - Knights of the Old Republic™']"
swagking1996,287700,['METAL GEAR SOLID V: THE PHANTOM PAIN']
swagmaster2009,221100,['DayZ']
swarsnut,271290,[nan]
sweatmore,730,['Counter-Strike: Global Offensive']
sweep6060,391540,['Undertale']
sweepa,"730, 252490","['Counter-Strike: Global Offensive', 'Rust']"
sweetlilbunbun,218060,"['To the Moon', 'Batman™: Arkham Origins', 'BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien', 'PAYDAY™ The Heist', 'You Have to Win the Game']"
sweggmasta,12900,"['Reus', 'AudioSurf']"
swegity,49520,['Borderlands 2']
sweglord360,"274940, 216150","['Depth', 'MapleStory']"
swiggins,620,['Portal 2']
swiggtyswoggtythatbootyismine,206210,['Gotham City Impostors Free to Play']
swill215,"222880, 232910",['Insurgency']
swineflu1122,244850,[nan]
swinkymalinky,"22370, 212680, 219150, 113200, 440","['Half-Life 2', 'The Binding of Isaac', 'Team Fortress 2', 'Killing Floor', 'Hotline Miami']"
swinson123,440,['Team Fortress 2']
switchnation,265930,['Goat Simulator']
swscorpian,"496920, 346010, 422970","['Besiege', nan]"
sxc_rahb,281690,"[""LEGO® MARVEL's Avengers"", 'Team Fortress 2', 'AdVenture Capitalist', 'RUSH', nan]"
syates,12210,[nan]
sykoseksi,440,['Team Fortress 2']
synCHROniced,440,['Team Fortress 2']
synergythisshit,49520,['Borderlands 2']
syntheticflyingfox,250180,"['METAL SLUG 3', 'Painkiller Hell & Damnation', 'Double Action: Boogaloo', 'Putt-Putt® Travels Through Time', ""Hamilton's Great Adventure""]"
syrith,244850,[nan]
t-baggin_the_dragon,228880,"['Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', ""Garry's Mod"", nan]"
t1e57o,"264360, 570, 440, 730, 218620, 272350","['Rust', 'Counter-Strike: Global Offensive', nan, 'Team Fortress 2', 'Trove']"
t1rath,730,['Counter-Strike: Global Offensive']
t25tunes,265930,['Goat Simulator']
t8s,"730, 360870",['Counter-Strike: Global Offensive']
tabish97,440,['Team Fortress 2']
taconic,"427520, 207610, 261030, 236430","['The Walking Dead: Season 2', 'The Walking Dead', 'DARK SOULS™ II']"
tacticalinjustice,8930,"[""Sid Meier's Civilization® V""]"
tacyclo,570,[nan]
tadlicated,"304050, 206500, 204300","['Trove', 'Awesomenauts - the 2D moba']"
taebaby,"270210, 8870, 8850, 7670, 203160","['BioShock Infinite', 'Tomb Raider', 'BioShock™']"
tafara12,"51100, 13140","['Tactical Intervention', nan]"
tahrone,730,['Counter-Strike: Global Offensive']
taiyoyoyo,"225080, 6370",['Brothers - A Tale of Two Sons']
taku_88,"353360, 323450","['DayZ', 'Chivalry: Medieval Warfare', 'how do you Do It?', 'Surgeon Simulator', 'SMITE®']"
talksmackgetwhacked,219740,[nan]
tallme22,730,['Counter-Strike: Global Offensive']
tanderskaife,248610,"['Door Kickers', 'Warhammer® 40,000: Dawn of War® - Soulstorm', 'Buried: An Interactive Story', 'This Is the Police', 'Survivalist']"
tangello1,730,['Counter-Strike: Global Offensive']
tankedout,231430,['Company of Heroes 2']
tankmannz,"293860, 406150, 212680, 265930, 256330, 263280, 218620","[nan, 'Goat Simulator']"
taptaptappy86,255420,"['Magic: The Gathering - Duels of the Planeswalkers 2012', 'Magic 2015 - Duels of the Planeswalkers', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
tarjla,"4000, 105600, 304930, 242760, 252490, 211820, 251570, 265750, 730, 441790","['Arma II: DayZ Mod', 'Counter-Strike: Global Offensive', nan, 'The Forest', 'Rust']"
tastyniggers69,"333930, 113420, 200910, 215280, 234140","['Mad Max', 'Dirty Bomb®', 'Secret World Legends']"
tatazamak,319630,['Life is Strange - Episode 1']
taylor_c,386360,['SMITE®']
taz1999,239220,[nan]
tazzudevil,"204450, 91310","[nan, 'Call of Juarez® Gunslinger']"
tbimperator,35450,['Red Orchestra 2: Heroes of Stalingrad with Rising Storm']
tcase42,301520,['Robocraft']
tctrueperfection,"440, 245550","['FaceRig', 'Free to Play', 'Team Fortress 2']"
tdog486,"10500, 550, 222730, 57690, 34330, 48700","['Left 4 Dead 2', 'Empire: Total War™', 'Just Cause 2', 'Mount & Blade: Warband', nan]"
teachmehowtosoli,"237930, 338170, 31280, 245170, 391540, 398100, 730, 107100","['Counter-Strike: Global Offensive', 'Undertale', 'Nuclear Throne', 'Transistor', nan]"
teamrobo,431770,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
teaza13za,304930,['Unturned']
technical_derpiculties,"440, 333930",['Team Fortress 2']
technique1989,"377160, 275850, 434020","['Fallout 4', ""No Man's Sky""]"
techy11,"304930, 264710","['Unturned', nan, 'Geometry Dash']"
ted1755,8930,"[""Sid Meier's Civilization® V""]"
teeethem,"730, 252950","['Counter-Strike: Global Offensive', 'Rocket League®', 'Team Fortress 2']"
teejamon,"304930, 417860, 241930, 223470, 317360, 55230","['Unturned', 'Emily is Away', 'Team Fortress 2', 'Middle-earth™: Shadow of Mordor™', 'Saints Row: The Third']"
teerakron,"206210, 203140, 223470, 206420, 570, 43160, 202170","[nan, 'Hitman: Absolution™', 'Saints Row IV']"
teh_pwnerer_7,"377160, 72850, 49520","[nan, 'Fallout 4', 'Counter-Strike: Global Offensive', 'Borderlands 2']"
tehbluscoot,"4000, 217200, 440, 391540","['Team Fortress 2', ""Garry's Mod"", 'Undertale']"
tehrelshrek,219830,"[""King Arthur's Gold""]"
telekinesticman,"40800, 206500, 72200, 200940, 215470, 245170, 274940","['Depth', 'Primal Carnage: Extinction', ""Garry's Mod"", 'Primal Carnage', 'Skullgirls']"
teletame,26800,"['Braid', 'Dungeon Siege', 'Prison Architect', nan, 'Mount & Blade: Warband']"
telfie,"38400, 20900","[""The Witcher: Enhanced Edition Director's Cut"", 'Fallout: A Post Nuclear Role Playing Game']"
temere,"4000, 65800, 330840, 218620, 233470","[""Garry's Mod"", 'Dungeon Defenders', nan]"
templar_1337,"12900, 233270","['AudioSurf', 'Far Cry 3 - Blood Dragon']"
temporolgaming,"379720, 374570, 218230","['PlanetSide 2', 'DOOM', 'Antichamber', 'Kung Fury']"
tenaciouspanda,335240,"['Transformice', nan]"
tenryuu_no_hokou,"105600, 242720, 291550","['Terraria', 'Brawlhalla', 'Warframe']"
terrainer,"730, 296470",['Counter-Strike: Global Offensive']
terralark,4000,"[""Garry's Mod""]"
terrariaway,440,['Team Fortress 2']
terrib4d,"386360, 107100",['Bastion']
terrill000,8930,"[""Sid Meier's Civilization® V""]"
terrorsyth,334660,"[nan, 'BattleBlock Theater®', 'Crush Crush', 'The Binding of Isaac', 'Borderlands 2']"
tesreat,220,['Half-Life 2']
testicularsoundexpress,250400,"['How to Survive', 'Arma 3 Marksmen', 'Fistful of Frags']"
tgspy312,440,['Team Fortress 2']
th4tone,44320,"[nan, 'Rocket League®', 'The Escapists', 'Team Fortress 2', 'The Binding of Isaac']"
thaAIDSTAR,105600,['Terraria']
thabogg,39140,"['FINAL FANTASY VII', 'Mount Your Friends']"
thadvious,"8930, 219640, 330830, 235540, 330840","['Chivalry: Medieval Warfare', nan, 'Game of Thrones - A Telltale Games Series', ""Sid Meier's Civilization® V"", 'Tales from the Borderlands']"
thadz,"206440, 237930","['To the Moon', 'Transistor']"
thanatos204,8870,['BioShock Infinite']
tharon1105,"4000, 730","['Counter-Strike: Global Offensive', ""Garry's Mod""]"
thatdamnplayer,"355840, 262410",['World of Guns: Gun Disassembly']
thatevilgenius,620,['Portal 2']
thatfaggotreach,570,[nan]
thatfiloguy,"4000, 440, 550, 72850, 255480, 730","['Counter-Strike: Global Offensive', 'Vindictus', 'Left 4 Dead 2', ""Garry's Mod"", 'Team Fortress 2']"
thatfuzzylittlepegasus,"4000, 620","['Portal 2', ""Garry's Mod"", 'Counter-Strike: Global Offensive', 'Team Fortress 2', 'Borderlands 2']"
thatguygiberr,"17520, 220",['Half-Life 2']
thatmayor,570,[nan]
thatonelonelyguy,417860,['Emily is Away']
thatonestatuething,304930,['Unturned']
thatonlynoob,322170,['Geometry Dash']
thatsickcunt,244850,[nan]
thatsonehardcorejayX,"4570, 50130","['Mafia II', 'Warhammer® 40,000: Dawn of War® - Game of the Year Edition']"
thattechgamer99,233450,['Prison Architect']
thavleifrim,316010,['Magic Duels']
the1corp,374570,['Kung Fury']
the1nchmonster,219092,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
theHALOgod10159,72850,[nan]
theMafiaKing,"203160, 12200","['Tomb Raider', 'Bully: Scholarship Edition']"
theOGston3,200210,['Realm of the Mad God']
the_abomination,4000,"[""Garry's Mod""]"
the_commissariat,"113200, 4580",['The Binding of Isaac']
the_darkone105,4000,"[""Garry's Mod""]"
the_floor,"234080, 249130",['LEGO® Marvel™ Super Heroes']
the_gaming_derp,240,['Counter-Strike: Source']
the_horseman,"211420, 17470","['DARK SOULS™: Prepare To Die™ Edition', 'Prototype™', 'Dead Space']"
the_mad_doctor123,"340740, 200900, 212680, 262410, 351570, 24980, 440, 225340","['Counter-Strike: Global Offensive', 'World of Guns: Gun Disassembly', 'Team Fortress 2', 'FTL: Faster Than Light', nan]"
the_meat_shield,"313120, 1250, 271590, 239820, 34870, 55230","['Game Dev Tycoon', 'Killing Floor', 'Saints Row: The Third']"
the_pineapple_union,205100,['Dishonored']
the_seaward,310080,"['Hatoful Boyfriend', 'Seduce Me the Otome', 'Sherlock Holmes: The Awakened - Remastered Edition', nan]"
the_simulacra,237930,['Transistor']
the_suicidal_psychomidget,"224260, 10, 440, 41050, 20510","['No More Room in Hell', 'Team Fortress 2', 'Unturned']"
theaagamer75lifestyle,"4000, 72850","[nan, 'ORION: Prelude', ""Garry's Mod""]"
thealleyways,"330840, 327410, 287980, 206440","['To the Moon', 'The Vanishing of Ethan Carter', 'Game of Thrones - A Telltale Games Series', 'A Bird Story', 'Rust']"
theanyelpes,428220,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
theapocalixto,"379720, 50300","['Spec Ops: The Line', 'DOOM']"
theartificialchicken,218230,['PlanetSide 2']
theavatar2006,205610,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
thebigchiklis,"386360, 221100",['DayZ']
theblackpheonix,221100,['DayZ']
theblackseal,4000,"[""Garry's Mod""]"
theblublur,298110,"['Rocksmith® 2014 Edition - Remastered', 'Far Cry® 4', 'Counter-Strike: Global Offensive', 'Rust', 'Deus Ex: Mankind Divided']"
thebluescarecrow1,570,[nan]
thebojios,440,['Team Fortress 2']
thebonk,440,['Team Fortress 2']
theboodge,"50130, 63380, 8190, 243470","['Sniper Elite V2', 'Just Cause 2', 'Mafia II', 'Watch_Dogs™']"
thebraminator,570,[nan]
thecakeisALy,"440, 730","['Team Fortress 2', 'Counter-Strike: Global Offensive']"
thecelis,"440, 304930, 417860","['Team Fortress 2', 'Unturned']"
thecompl3x,730,['Counter-Strike: Global Offensive']
thecoolestguyyouwillevermeet,"17410, 213670, 262410, 17390, 222900, 248820, 252950, 218620","[nan, 'South Park™: The Stick of Truth™', ""Mirror's Edge™"", 'SPORE™', 'Little Inferno']"
thecoolone3,377160,['Fallout 4']
thecoolraven,440,['Team Fortress 2']
thecosplayermotherfucker,440,['Team Fortress 2']
thedoctorfantastic,"208090, 218620, 346900","[nan, 'Loadout', 'Counter-Strike: Global Offensive', 'Team Fortress 2', 'ALPAGES : THE FIVE BOOKS']"
thedongsmasher,219150,['Hotline Miami']
thedragon347,35720,['Trine 2: Complete Story']
theempireendures,"391460, 31280, 440, 570, 51100","[nan, 'Team Fortress 2']"
theenigmaticphicist,"620, 1840, 391540, 304430","['Undertale', 'Source Filmmaker', 'Portal 2']"
theepichunter,"99900, 346110","['ARK: Survival Evolved', 'Spiral Knights']"
thefailgrenade,"209080, 265930","['Goat Simulator', 'Guns of Icarus Online']"
thefailwhale,218740,"['Team Fortress 2', 'Pid', 'Counter-Strike: Global Offensive', 'Terraria', nan]"
thefanofspyro,397340,"['SimplePlanes', 'Out There Somewhere', 'Euro Truck Simulator 2']"
thefinalrival,219890,['Antichamber']
theflyingderp,"440, 250320","['Team Fortress 2', 'The Wolf Among Us']"
theforceiswithyou,"65930, 266010, 570","[nan, 'The Bureau: XCOM Declassified', 'Loadout']"
theformula,221380,['Age of Empires II HD']
thefrog,"107100, 319630","['Life is Strange - Episode 1', 'Bastion', ""Sid Meier's Civilization® V""]"
thegalaxyfutureyoutuber,"301520, 417860",['Robocraft']
theghostofbowie,"236390, 242860, 243870","[nan, 'Soldier Front 2', 'Verdun']"
thegiftedone_patch,"225840, 212070, 282440, 218230","['PlanetSide 2', 'Sven Co-op', 'Star Conflict', nan]"
thegoldencalfhazzaka,4000,"[""Garry's Mod""]"
theguywithnobrain,"251570, 99900, 304930","['Unturned', 'Spiral Knights', nan, 'Team Fortress 2']"
thehellerphant,"211820, 219830","['Starbound', ""King Arthur's Gold""]"
thehellmaker,223710,['Cry of Fear']
thehitman35,338170,"['Block N Load', 'Ratz Instagib', 'Borderlands 2', 'Hacknet', nan]"
thehoboking,233130,"[nan, 'Shadow Warrior', 'The Witcher 2: Assassins of Kings Enhanced Edition', 'South Park™: The Stick of Truth™']"
thei1020,"49520, 304930, 333930","['Team Fortress 2', 'Unturned', 'Borderlands 2', 'Dirty Bomb®', nan]"
theidiotgamer2,242700,"['Injustice: Gods Among Us Ultimate Edition', nan, 'Portal 2', 'Surgeon Simulator', 'RPG Maker VX Ace']"
theironhex,730,['Counter-Strike: Global Offensive']
theit7,"496920, 203810, 398180, 107100",['Bastion']
thejaz,"225080, 219640","['Brothers - A Tale of Two Sons', 'Chivalry: Medieval Warfare']"
thejotang,"252490, 437220, 107410","['Arma 3', 'Rust']"
thekangacommando,"275850, 244850","[nan, ""No Man's Sky""]"
thekushcorner,"265930, 91310, 240, 570, 219640, 730","[nan, 'Chivalry: Medieval Warfare', 'Counter-Strike: Global Offensive', 'Goat Simulator', 'Team Fortress 2']"
thelandshark,6060,"['Star Wars: Battlefront 2 (Classic, 2005)']"
thelazybrownie,245170,['Skullgirls']
thelonewolfk32,72850,[nan]
thelordofaids,"222880, 730","['Insurgency', 'Counter-Strike: Global Offensive']"
thelordoftheflies,400,['Portal']
themajesticlemon,"4000, 203140, 221640, 265930, 239820, 33230, 206420, 55230","[""Garry's Mod"", 'Goat Simulator', 'Saints Row IV', 'Hitman: Absolution™', 'Portal 2']"
themenaceonpc,40100,"['Prison Architect', 'Supreme Commander 2', nan]"
themitchnz,259680,"['Europa Universalis IV', nan, ""Tales of Maj'Eyal"", 'Sanctum 2', 'KINGDOMS']"
themlgayylamo,236390,[nan]
themrbrain,"222880, 105600","['Terraria', 'Insurgency']"
themrscoutman,230410,['Warframe']
theneiljoseph,"206500, 550, 70000, 570, 346900, 104700, 440, 730, 99900","['Team Fortress 2', 'Counter-Strike: Global Offensive', 'Left 4 Dead 2', nan, 'PAYDAY™ The Heist']"
theneonwolf,"499440, 107100",['Bastion']
thenoslen,244850,[nan]
thenrin,304930,['Unturned']
thenumber5,233250,[nan]
theo8396,247080,"['The Banner Saga', 'Crypt of the NecroDancer', 'Team Fortress 2', 'Undertale']"
theofficiald4rk,221100,['DayZ']
theoneandonlyhawaii,339800,['HuniePop']
theoneandonlysketchy,252490,['Rust']
theonethatrapes,440,['Team Fortress 2']
theoriginaldenny,440,['Team Fortress 2']
theoriginalmasta,440,['Team Fortress 2']
theoverlordoftheplanet,391540,['Undertale']
thepedrochamp,"242920, 250900","['Banished', 'The Binding of Isaac: Rebirth']"
thepersonfromfarbeyond,440,['Team Fortress 2']
thepie423,8190,['Just Cause 2']
thepolis,"265930, 550","['Left 4 Dead 2', 'Goat Simulator']"
theprettybunch,"47890, 113020","[""Monaco: What's Yours Is Mine""]"
theproficy,"10090, 42700, 15710","['Call of Duty®: Black Ops', 'Call of Duty: World at War']"
theprofitbird,31280,['Poker Night at the Inventory']
thequeenpanda,42910,['Magicka']
therandomdood,"4000, 304050","['Trove', ""Garry's Mod"", 'ARK: Survival Evolved']"
therealivan,"364360, 404012, 273350","['Total War: WARHAMMER', 'Evolve Stage 2']"
therealmorty,351570,"['Killing Floor: Uncovered', 'AdVenture Capitalist', 'Homefront®: The Revolution', nan, 'Sonic & All-Stars Racing Transformed']"
